;coderesp;securityid;birthyearr;control1;control3;control3_txt;s11;polint;part;nonvote_01;nonvote_02;nonvote_03;nonvote_04;nonvote_05;nonvote_06;nonvote_07;nonvote_08;nonvote_09;nonvote_10;nonvote_98;party15;vote1;vote1a;vote1b;vote1c;importance1;reason1acc1;reason1acc1_01;reason1acc1_02;reason1acc1_03;reason2acc1;reason2acc1_01;reason2acc1_02;reason2acc1_03;reason2acc1_04;reason1den1;reason1den1_01;reason1den1_02;reason1den1_03;reason1den1_04;reason2den1;reason2den1_01;reason2den1_02;reason2den1_03;reason2den1_04;vote2;vote2a;vote2b;vote2c;importance2;reason1acc2;reason1acc2_01;reason1acc2_02;reason1acc2_03;reason2acc2;reason2acc2_01;reason2acc2_02;reason2acc2_03;reason1den2;reason1den2_01;reason1den2_02;reason1den2_03;reason1den2_04;reason2den2;reason2den2_01;reason2den2_02;reason2den2_03;reason2den2_04;trust_1;trust_2;trust_3;trust_4;trust_5;trust_7;trust_8;trust_9;trust_10;trust_21;trust_22;trust_25;trust_29;trust_31;trust_55;trust_63;lrsp;value2;value3;value6;value9;value12;value15;difficul1;dectime1;argu1_1;argu1_2;argu1_3;argu1_4;argu1_5;argu1_6;difficul2;dectime2;argu2_1;argu2_2;argu2_3;argu2_4;argu2_5;argu2_6;zusatz1a301125_1;zusatz1a301125_2;zusatz1a301125_3;zusatz1a301125_4;zusatz1a301125_5;zusatz2a301125_1;zusatz2a301125_2;zusatz2a301125_3;zusatz2a301125_4;zusatz2a301125_5;zusatz2a301125_6;zusatz2a301125_7;zusatz2a301125_8;zusatz2a301125_9;zusatz2a301125_10;zusatz2a301125_11;zusatz2a301125_12;zusatz2a301125_13;zusatz2a301125_14;zusatz3a301125_1;zusatz3a301125_2;zusatz3a301125_3;zusatz3a301125_4;online;mediause_1;mediause_3;mediause_4;mediause_5;mediause_6;mediause_7;mediause_8;mediause_9;mediause_10;mediause_11;mediause_13;mediause_14;mediause_15;mediause2_1;mediause2_2;mediause2_3;mediause2_4;mediause2_5;mediause2_6;mediause2_7;mediause2_8;mediause_12;mediause_2;discus;votewie;part2;partya;citizenrepa;originparents;confessd;confessr;cult;educ;acti;actiprev;s17jobposition;workload;s17sector;mainearner;educmain;actimain;income;incomeprecariat;habitat;gewvorl1;gewvorl2;unused;sprachreg3;agglo2020;grossreg;;;;;;
1381;10618;2.02511E+15;1965;;;;1;3;2;0;0;0;0;0;0;0;1;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;98;6;8;1;1;5;4;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;98;1;98;1;98;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;98;1;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;18;1;1;2;;99999998;21;7;3;33;23;8;1;99999998;99999998;4;3;2;1.752027049;1.75145531;0;1;1;4;;;;;;
1382;10622;2.02511E+15;1943;;;;2;2;1;;;;;;;;;;;;17;8;99999998;99999998;99999998;98;;;;;;;;;;;;;;;;;;;;2;99999998;4;99999998;5;;;;;;;;;;999;;;;;999;;;;6;5;6;6;5;6;5;5;5;6;0;6;9;9;6;6;7;6;5;2;2;5;5;8;8;8;8;8;8;8;8;2;2;8;8;8;8;8;8;3;2;2;1;3;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;1;1;2;3;10;9;98;4;98;6;10;8;8;98;98;6;10;7;5;7;98;3;7;7;98;98;98;2;1;5;16;1;1;2;;99999998;32;7;2;99999998;22;99999998;;99999998;99999998;98;1;2;0.566344795;0.584514912;0;1;1;4;;;;;;
1383;10625;2.02511E+15;1979;;;;1;1;1;;;;;;;;;;;;2;1;4;99999998;99999998;4;Ein guter neuer Ansatz. Slle Personen beteiligen sich, jedich gibt es Alternativen zum Militär-und Zivildienst.;203;;;Neue Vision, modern;305;;;;;;;;;;;;;;1;4;99999998;99999998;5;Ein Zeichen setzten, dass auch Erbschaften bestuert werden. Mit dem Wissen, dass die Initiative kaum eine Chance hat, da sie übertrieben war;106;;;;999;;;;;;;;;;;;;5;7;7;9;4;7;7;2;6;2;7;3;9;10;5;2;3;2;4;2;2;6;1;1;1;1;2;1;4;4;4;1;1;3;2;1;3;4;4;3;2;4;4;2;1;0;1;1;1;1;1;0;1;0;1;1;0;0;1;4;2;4;3;8;6;0;8;0;0;8;5;7;0;0;5;0;0;0;0;0;0;8;0;8;0;5;3;1;10;2;1;1;2;;99999998;51;3;99999998;31;21;1;1;99999998;99999998;9;2;2;0.861064737;1.033809288;0;1;2;4;;;;;;
1384;10628;2.02511E+15;1978;;;;1;2;2;0;0;0;0;0;0;1;0;0;0;0;1;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;5;4;1;3;7;5;3;1;10;0;5;5;2;1;3;5;6;6;1;1;1;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;2;1;1;2;1;1;1;0;1;1;0;0;0;0;1;0;0;0;1;2;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;1;1;1;1;2;2;98;3;99999998;32;10;2;1;99999998;99999998;8;1;1;1.361370283;1.359421092;0;1;3;6;;;;;;
1385;10629;2.02511E+15;1988;;;;2;3;2;0;0;0;0;0;0;0;1;0;0;0;14;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;5;4;1;4;4;5;5;8;3;2;5;8;6;4;6;3;4;3;6;2;1;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;1;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;98;98;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;4;1;1;1;2;3;32;3;99999998;32;23;1;2;52;1;14;1;2;2.104988122;2.101974229;0;1;3;6;;;;;;
1386;10636;2.02511E+15;1946;;;;2;2;1;;;;;;;;;;;;8;2;99999998;4;99999998;3;;;;;;;;;;Zu wenig Arbeitskräfte. Ausfall für die Wirtschaft wäre enorm.;302;;;;Gleichstellung klappt an vielen Orten in der Arbeitswelt noch nicht. Biologisch lassen sich Mann und Frau nicht überall gleichstellen. Frauen leisten sehr viel Freiwilligenarbeit.;503;;;;2;99999998;2;99999998;7;;;;;;;;;;999;;;;;999;;;;9;10;8;3;8;10;4;98;4;3;0;2;5;9;3;98;4;5;4;5;5;5;2;2;1;1;3;3;1;8;1;1;1;2;2;2;1;1;1;4;3;98;2;1;1;0;1;1;1;0;0;1;0;1;1;0;0;0;2;1;1;2;1;5;7;10;1;2;0;5;8;8;0;0;0;7;3;2;7;5;0;3;1;10;0;6;4;1;8;8;1;1;1;1;4;33;7;3;32;23;2;1;99999998;99999998;5;1;2;5.645987824;5.97050937;0;1;3;6;;;;;;
1387;10649;2.02511E+15;1955;;;;2;2;1;;;;;;;;;;;;3;2;99999998;2;99999998;6;;;;;;;;;;;999;;;;;999;;;;8;99999998;99999998;99999998;98;;;;;;;;;;;;;;;;;;;9;9;5;3;5;9;5;5;9;9;98;3;9;5;5;5;6;5;2;3;1;1;3;2;2;4;3;4;2;3;1;8;1;8;2;8;8;2;3;3;98;4;3;3;1;1;1;1;0;0;0;0;0;0;1;0;0;0;1;2;1;2;2;7;7;7;0;0;0;5;0;0;0;7;9;0;2;2;2;5;2;5;5;7;0;5;2;1;10;3;1;1;1;2;9;32;7;3;33;10;3;;99999998;99999998;3;2;1;0.294067672;0.301415641;0;1;2;6;;;;;;
1388;10650;2.02511E+15;1999;;;;2;3;2;0;0;0;0;0;0;0;1;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;98;5;6;7;6;4;4;8;2;98;98;8;8;6;6;3;2;2;8;2;3;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;1;4;3;98;0;0;1;1;1;1;0;1;0;0;1;1;0;0;2;2;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;1;16;1;1;1;2;2;33;6;6;99999998;23;99999998;8;99999998;99999998;98;1;1;1.567708689;1.565464065;0;1;2;6;;;;;;
1389;10654;2.02511E+15;1965;;;;1;2;2;0;0;0;0;0;0;1;0;0;0;0;9;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;9;8;8;8;7;9;7;7;6;9;4;5;8;8;4;8;5;6;4;1;2;5;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;3;4;1;1;4;1;1;0;0;1;1;0;1;0;0;1;0;0;0;2;1;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;7;9;1;1;1;2;2;51;3;99999998;32;10;2;1;99999998;99999998;8;2;2;1.714804899;1.712349665;0;1;1;6;;;;;;
1390;10655;2.02511E+15;1959;;;;2;2;1;;;;;;;;;;;;4;2;99999998;4;99999998;10;;;;;;;;;;Weil Frauen bereits einen grossen Anteil an gemeinnütziger Arbeit leisten.;503;;;;;999;;;;2;99999998;4;99999998;10;;;;;;;;;Weil es eine Mogelpackung war und nicht direkt über das Klima abgestimmt wurde. Grundsätzlich bin ich für eine Erbschaftssteuer, aber nicht so extrem radikal wie die Initiative.;103;;;;;999;;;;4;0;2;2;0;2;7;5;10;7;0;0;10;10;6;4;4;5;1;1;1;3;1;1;1;2;2;4;3;3;3;1;1;1;1;1;2;4;2;4;2;1;1;4;1;1;1;1;1;1;0;0;0;0;1;0;0;0;1;2;1;1;3;8;9;4;6;8;2;5;8;0;0;0;0;0;98;98;98;98;5;5;0;0;0;0;3;1;10;4;1;1;2;;99999998;32;1;99999998;12;23;1;3;99999998;99999998;98;8;1;0.968785576;0.921966041;0;1;1;4;;;;;;
1391;10665;2.02511E+15;1972;;;;1;2;1;;;;;;;;;;;;17;8;99999998;99999998;99999998;10;;;;;;;;;;;;;;;;;;;;8;99999998;99999998;99999998;10;;;;;;;;;;;;;;;;;;;7;6;4;5;4;6;6;4;5;5;5;4;4;6;5;5;6;2;4;2;2;2;3;2;2;2;2;2;3;3;3;1;2;2;3;3;2;3;3;2;3;2;1;4;1;1;1;1;1;0;0;1;1;0;1;1;0;0;2;2;3;2;1;5;7;8;2;2;0;0;0;0;5;0;9;0;0;0;0;0;0;8;0;8;0;0;3;1;10;1;1;1;2;;99999998;51;2;99999998;99999998;10;99999998;;99999998;99999998;8;2;1;0.517820812;0.518013691;0;1;1;4;;;;;;
1392;10666;2.02511E+15;1976;;;;2;2;2;0;0;0;0;0;0;0;1;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;6;5;5;1;3;7;4;3;5;3;3;4;6;7;0;6;2;6;3;3;1;1;4;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;3;2;2;4;1;0;1;0;1;0;0;1;1;0;0;1;0;0;1;2;98;98;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;7;2;1;1;1;2;3;33;3;99999998;32;21;1;2;52;3;15;1;2;1.587894908;1.587376731;0;1;1;4;;;;;;
1393;10668;2.02511E+15;1970;;;;1;3;1;;;;;;;;;;;;1;3;99999998;99999998;8;0;;;;;;;;;;;;;;;;;;;;1;4;99999998;99999998;7;;999;;;;999;;;;;;;;;;;;;10;8;5;5;5;10;9;10;5;9;0;9;2;7;0;5;8;5;3;1;4;1;3;2;8;3;2;4;2;2;8;8;8;2;2;2;2;2;2;2;2;2;1;2;1;0;1;0;0;0;0;0;0;1;0;0;0;0;2;2;2;2;4;7;5;9;7;0;5;0;5;1;2;0;0;0;2;0;0;3;3;6;4;10;1;1;5;1;5;1;1;1;2;;99999998;51;1;99999998;11;10;1;1;99999998;99999998;98;2;2;0.06672646;0.060097944;0;1;1;4;;;;;;
1394;10674;2.02511E+15;1968;;;;1;2;1;;;;;;;;;;;;3;2;99999998;4;99999998;5;;;;;;;;;;Die Kosten für die Wirtschaft, die daraus entstehen würden.;301;;;;Umsetzung sehr aufwändig mit kleinem Nutzen für die Gesamtbevölkerung;399;;;;2;99999998;4;99999998;2;;;;;;;;;Gefahr, dass gute Steuerzahler die Schweiz verlassen könnten.;202;;;;Ich empfinde es als ungerecht, derart stark in die Privatwirtschaft einzugreifen.;299;;;;10;7;3;8;9;7;3;10;3;9;1;8;7;6;0;8;6;4;5;1;4;2;4;1;1;2;2;3;3;8;2;1;1;3;4;2;1;1;1;3;4;1;2;4;1;1;1;0;1;0;0;0;1;0;1;1;0;0;1;3;4;2;1;9;9;10;4;8;4;6;3;4;6;1;0;10;2;2;6;1;5;9;3;9;2;3;4;1;7;3;1;1;1;2;2;52;3;99999998;32;10;1;;99999998;99999998;11;1;2;1.248521602;1.325591419;0;1;3;6;;;;;;
1395;10677;2.02511E+15;2002;;;;1;3;2;0;1;0;0;1;0;0;0;0;0;0;99;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;1;1;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;1;3;3;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;3;3;3;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;0;18;1;2;1;2;1;22;2;99999998;99999998;10;99999998;1;99999998;99999998;3;2;7;1.42885167;1.425216572;0;1;3;6;;;;;;
1396;10679;2.02511E+15;1957;;;;1;3;2;0;0;0;0;0;0;0;1;0;0;0;16;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;5;0;5;6;5;7;7;7;5;0;5;6;8;5;8;98;9;1;8;1;1;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;1;98;2;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;98;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;5;18;1;1;1;2;1;32;1;99999998;12;21;1;2;33;7;1;3;7;2.481667928;2.475354393;0;1;3;6;;;;;;
1397;10681;2.02511E+15;1981;;;;2;3;2;0;1;0;0;0;0;0;0;0;0;0;9;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;8;98;98;3;98;5;98;98;98;98;98;98;8;5;0;98;4;1;3;5;1;9;9;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;1;98;3;2;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;1;2;1;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;6;9;1;1;1;1;3;51;3;99999998;33;21;2;1;99999998;99999998;8;2;1;1.460469863;1.456754327;0;1;3;6;;;;;;
1398;10682;2.02511E+15;1995;;;;1;2;1;;;;;;;;;;;;17;2;99999998;4;99999998;3;;;;;;;;;;Mehrkosten;301;;;;Eine hohe Frauen Quote im Wehrdienst funktioniert nicht. Frauen müssten öffter den Dienst verschieben wegen Schwangerschaften.;299;;;;2;99999998;2;99999998;3;;;;;;;;;Zu hoher Besteuerungssatz;205;;;;Geld würde falsch investiert.;204;;;;6;7;5;3;4;7;5;4;4;6;2;3;3;5;1;4;7;6;4;2;3;3;2;1;2;2;4;4;2;2;2;1;2;2;4;4;1;3;1;3;3;1;2;4;1;1;1;1;1;0;1;1;0;1;1;0;0;0;1;2;2;2;3;7;8;9;0;0;0;5;0;0;5;0;0;0;5;2;3;2;1;5;2;8;0;9;3;1;9;1;1;1;1;2;4;32;3;99999998;33;10;1;;99999998;99999998;98;1;8;1.590457595;1.688634732;0;1;3;6;;;;;;
1399;10683;2.02511E+15;1990;;;;2;2;1;;;;;;;;;;;;17;2;99999998;4;99999998;5;;;;;;;;;;Zu übertrieben;103;;;;Das Gesamtpaket stimmt für mich nicht;103;;;;2;99999998;4;99999998;7;;;;;;;;;Ist nicht zielführend und umsetzbar;103;;;;Zu extremer Herangehensweise;103;;;;6;7;4;3;5;7;5;6;3;5;0;4;5;4;0;6;7;6;3;3;1;1;2;2;1;4;4;2;2;3;2;1;1;2;3;3;2;2;1;3;2;3;3;3;1;1;0;0;0;0;0;1;1;0;1;0;0;0;1;1;1;1;3;5;2;7;6;0;0;3;2;2;3;0;0;2;2;2;2;3;0;6;0;6;0;2;4;1;10;1;1;2;1;2;4;32;3;99999998;33;23;1;2;32;3;6;2;2;1.578531806;1.675972777;0;1;3;6;;;;;;
1400;10687;2.02511E+15;1959;;;;2;2;1;;;;;;;;;;;;4;2;99999998;4;99999998;4;;;;;;;;;;;999;;;;;999;;;;2;99999998;8;99999998;2;;;;;;;;;;999;;;;;999;;;;9;9;6;8;10;10;4;4;9;5;5;8;5;8;1;3;5;3;1;5;2;8;3;2;2;3;4;3;2;4;2;8;8;2;3;2;2;2;1;3;2;2;3;2;0;0;0;1;1;1;1;0;1;1;0;1;0;0;2;2;2;1;3;7;8;9;8;8;3;8;5;9;98;6;3;3;5;8;7;4;7;8;5;9;5;3;4;1;7;4;1;1;2;;99999998;31;7;3;32;21;1;3;99999998;99999998;10;2;1;1.20543146;1.279841372;0;1;3;6;;;;;;
1401;10691;2.02511E+15;1963;;;;1;2;2;0;0;0;0;0;0;0;1;0;0;0;9;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;5;5;4;5;5;4;5;8;9;2;0;4;9;8;5;5;2;2;2;3;2;4;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;2;2;3;2;3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;2;3;3;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;1;9;1;2;2;;99999998;52;1;99999998;12;10;1;3;99999998;99999998;9;2;2;1.478813698;1.475051493;0;1;2;6;;;;;;
1402;10692;2.02511E+15;1957;;;;2;1;1;;;;;;;;;;;;3;1;4;99999998;99999998;5;Die momentane unsichere Weltsituation.;502;;;Bin für eine sichere Armee. Die Schweizer Armee trägt aktiv zu Sicherheit und Frieden in unserem Land bei. Sie verteidigt die Schweiz, unterstützt die zivilen Behörden in Notlagen und leistet Friedensförderung im Ausland.;502;;;;;;;;;;;;;;1;4;99999998;99999998;8;Die Sicherheit unseres Landes auch in Zukunft zu gewährleisten.;203;;;;999;;;;;;;;;;;;;10;9;5;4;5;9;1;6;5;10;0;6;8;6;5;10;5;8;8;1;1;1;3;2;2;1;1;2;1;3;3;2;3;2;2;3;1;2;1;2;98;2;1;4;1;1;1;1;1;1;0;0;1;0;1;1;0;0;1;1;2;2;2;8;8;10;8;5;7;5;7;98;3;0;1;0;5;98;5;2;98;5;5;10;0;8;2;1;10;3;1;1;1;2;5;32;2;99999998;99999998;21;99999998;2;52;2;10;1;2;0.427077299;0.317984792;0;1;2;6;;;;;;
1403;10694;2.02511E+15;1971;;;;1;1;1;;;;;;;;;;;;3;1;4;99999998;99999998;2;Gleiche Rechte und Pflichten für alle Geschlechter;201;;;;999;;;;;;;;;;;;;;2;99999998;4;99999998;10;;;;;;;;;Aufgrund der Vermögenssteuer wäre es zu einer Mehrfachbesteuerung gekommen;205;;;;Es wäre eine konfiskatorische Steuer;205;;;;10;5;8;8;8;8;5;6;5;8;0;7;6;8;0;8;7;1;8;1;1;4;3;1;1;2;2;1;2;3;4;1;1;4;4;4;1;3;1;2;4;2;1;3;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;2;2;2;10;5;9;5;8;3;5;0;0;5;0;0;0;5;2;2;2;2;9;2;10;0;7;2;1;10;3;1;1;1;2;4;52;1;99999998;11;10;1;1;99999998;99999998;15;1;2;0.263860657;0.225127035;0;1;1;6;;;;;;
1404;10696;2.02511E+15;1958;;;;2;3;1;;;;;;;;;;;;3;2;99999998;4;99999998;3;;;;;;;;;;;999;;;;;999;;;;2;99999998;4;99999998;3;;;;;;;;;;999;;;;;999;;;;8;5;98;4;98;6;3;3;98;4;0;98;98;98;98;98;6;5;5;2;1;2;1;2;1;2;3;8;1;8;3;1;1;4;4;3;2;4;2;2;4;2;1;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;98;2;2;3;8;0;1;1;1;0;0;1;0;98;98;0;0;0;0;0;0;0;0;1;0;1;0;0;4;1;98;3;1;1;1;2;2;21;7;3;33;23;1;2;32;7;5;2;2;1.409021133;1.495998403;0;1;1;6;;;;;;
1405;10701;2.02511E+15;1993;;;;1;2;1;;;;;;;;;;;;1;1;2;99999998;99999998;10;Das Milizsystem in vielen Organisationen muss wieder verstärkt werden.   Ich habe langsam aber sicher das Gefühl, dass solche Unterstützungen verschwinden.;305;;;;999;;;;;;;;;;;;;;2;99999998;4;99999998;0;;;;;;;;;;999;;;;;999;;;;7;7;6;4;5;7;0;5;5;7;0;4;3;3;2;7;8;4;4;1;2;5;2;2;3;1;2;2;2;3;3;1;1;4;3;3;2;2;2;2;4;1;1;3;1;1;0;1;0;0;0;1;0;1;1;1;0;0;2;1;3;2;2;6;8;8;2;2;8;7;3;7;4;7;10;0;6;6;4;2;5;6;1;10;4;5;2;2;9;1;1;2;1;1;2;51;3;99999998;32;10;1;1;99999998;99999998;13;2;1;0.698398655;0.960862336;0;1;1;4;;;;;;
1406;10706;2.02511E+15;1980;;;;1;1;2;0;0;0;0;0;0;1;0;0;0;0;3;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;5;5;8;10;4;8;6;6;3;6;1;5;98;2;1;2;7;5;6;2;2;2;6;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;1;1;2;1;4;1;1;0;0;1;1;1;0;0;0;0;0;0;0;2;2;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;7;3;1;1;2;;99999998;52;3;99999998;31;10;2;1;99999998;99999998;15;1;1;1.247749665;1.244575303;0;1;1;6;;;;;;
1407;10710;2.02511E+15;1958;;;;2;1;1;;;;;;;;;;;;4;2;99999998;4;99999998;10;;;;;;;;;;völlig überrissen;103;;;;;999;;;;2;99999998;4;99999998;10;;;;;;;;;;999;;;;;999;;;;8;5;5;9;5;10;6;7;0;9;0;0;8;10;0;9;5;3;1;1;1;1;1;1;1;1;4;4;1;1;4;1;1;2;4;2;1;1;1;4;4;1;1;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;3;1;2;10;10;9;3;5;0;3;2;6;5;0;5;2;0;0;3;0;5;8;5;8;0;10;3;1;10;4;1;1;1;2;4;32;7;1;12;21;1;2;51;7;4;1;2;1.20543146;1.279841372;0;1;3;6;;;;;;
1408;10712;2.02511E+15;1945;;;;2;2;1;;;;;;;;;;;;3;2;99999998;4;99999998;0;;;;;;;;;;;999;;;;;999;;;;2;99999998;2;99999998;1;;;;;;;;;;999;;;;;999;;;;9;9;9;8;8;8;5;9;5;9;0;5;5;8;2;8;9;3;3;2;3;4;3;1;1;2;3;3;2;2;2;2;2;2;2;2;1;2;2;2;3;2;1;3;1;1;1;1;0;0;0;0;0;0;1;0;0;0;2;2;2;2;2;9;8;9;6;8;8;0;8;8;98;0;0;0;98;5;5;98;98;8;7;9;0;2;3;1;10;3;1;1;1;1;4;32;7;3;33;21;1;1;99999998;99999998;6;1;1;1.648534245;1.568863771;0;1;1;4;;;;;;
1409;10715;2.02511E+15;1957;;;;2;2;2;0;0;0;1;0;0;0;0;0;0;0;2;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;;99999998;99999998;99999998;99999998;99999998;;;;;;;;;;;;;;;;;;;9;8;7;6;8;7;6;98;6;8;4;7;8;9;5;8;5;3;5;2;1;5;3;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;2;2;2;2;0;0;0;1;0;0;0;0;1;0;1;1;0;0;2;4;2;2;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;99999998;4;4;1;2;1;2;4;52;7;3;31;10;1;1;99999998;99999998;15;1;2;1.825676587;1.825080814;0;1;1;4;;;;;;
