"","CODERESP","SECURITYID","BIRTHYEARR","CONTROL1","CONTROL3","CONTROL3@","S11","POLINT","PART","NONVOTE_01","NONVOTE_02","NONVOTE_03","NONVOTE_04","NONVOTE_05","NONVOTE_06","NONVOTE_07","NONVOTE_08","NONVOTE_09","NONVOTE_10","NONVOTE_98","PARTY15","VOTE1","VOTE1A","VOTE1B","VOTE1C","IMPORTANCE1","REASON1ACC1","REASON1ACC1_01","REASON1ACC1_02","REASON1ACC1_03","REASON1ACC1_04","REASON1ACC1_05","REASON1ACC1_06","REASON2ACC1","REASON2ACC1_01","REASON2ACC1_02","REASON2ACC1_03","REASON2ACC1_04","REASON2ACC1_05","REASON2ACC1_06","REASON1DEN1","REASON1DEN1_01","REASON1DEN1_02","REASON1DEN1_03","REASON1DEN1_04","REASON2DEN1","REASON2DEN1_01","REASON2DEN1_02","REASON2DEN1_03","REASON2DEN1_04","REASON2DEN1_05","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_6","TRUST_7","TRUST_8","TRUST_9","TRUST_10","TRUST_16","TRUST_23","TRUST_55","LRSP","VALUE1","VALUE3","VALUE5","VALUE8","VALUE10","VALUE11","VALUE13","VALUE17","DIFFICUL1","DECTIME1","ARGU1_1","ARGU1_2","ARGU1_3","ARGU1_4","ARGU1_5","ARGU1_6","ONLINE","MEDIAUSE_1","MEDIAUSE_2","MEDIAUSE_3","MEDIAUSE_4","MEDIAUSE_5","MEDIAUSE_6","MEDIAUSE_7","MEDIAUSE_8","MEDIAUSE_9","MEDIAUSE_10","MEDIAUSE_11","MEDIAUSE_12","MEDIAUSE_13","MEDIAUSE_14","MEDIAUSE_15","MEDIAUSE2_1","MEDIAUSE2_2","MEDIAUSE2_3","MEDIAUSE2_4","MEDIAUSE2_5","MEDIAUSE2_6","MEDIAUSE2_7","MEDIAUSE2_8","DISCUS","VOTEWIE","PART2","MEDKONS_1","MEDKONS_2","MEDKONS_3","MEDKONS_4","MEDKONS_5","MEDKONS_6","MEDKONS_7","MEDKONS_8","MEDKONS_9","MEDKONS_10","MEDKONS_11","MEDKONS_12","MEDNR_1","MEDNR_2","MEDNR_3","MEDNR_4","MEDNR_5","MEDNR_6","MEDNR_7","MEDNR_8","MEDNR_9","MEDNR_10","MEDNR_11","MEDNR_12","MEDNR_13","MEDNR_14","MEDNR_15","MEDNR_16","MEDNR_17","MEDNR_18","MEDNR_19","MEDNR_20","MEDNR_21","MEDNR_22","MEDNR_23","MEDNR_24","MEDNR_25","MEDNR_26","MEDNR_27","MEDNR_28","MEDNR_29","MEDNR_30","MEDNR_31","MEDNR_32","MEDNR_33","MEDNR_34","MEDHAUPT","PARTYA","CITIZENREPA","ORIGINPARENTS","CONFESSD","CONFESSR","CULT","EDUC","ACTI","ACTIPREV","S17JOBPOSITION","WORKLOAD","S17SECTOR","MAINEARNER","EDUCMAIN","ACTIMAIN","INCOME","INCOMEPRECARIAT","HABITAT","GEWVORL1","UNUSED"
"3398",17123,"20250209.72517.243",1953,"","","",1,1,2,"0","0","0","1","0","0","0","1","0","0","0",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,6,8,6,7,9,8,9,9,9,6,9,4,8,2,3,6,2,6,6,2,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,4,3,1,2,3,4,4,4,4,5,2,2,"2","4","3","","","","",0,2,"0","0","2","1","0","","","","","0","1","","","","","",2,"2","2","0",4,"3",2,3,1,"98","3",1,1,1,"2","1",32,7,"3","32",10,"1",1,"","",8,2,1,"2.85146535209717",0
"3399",17124,"20250209.71031.243",1957,"","","",2,2,1,"","","","","","","","","","","",3,"1","4","","","10","saubere Umwelt","300","","","","","","","999","","","","","","","","","","","","","","","","",4,4,4,4,4,4,4,4,4,4,4,4,4,98,6,1,6,6,1,6,1,1,"2","1","2","2","2","2","2","2","1","4","0","4","0","1","0","3","8","0","1","0","0","0","0","8","4","4","4","5","4","4","5","4","2","2",7,2,3,2,1,1,4,1,3,5,2,1,1,"1","1","4","","","","",1,4,"1","0","0","0","0","","","","","0","0","","","","","",1,"1","2","0",5,"2",0,0,0,"9","3",1,1,2,"","",32,3,"","32",10,"1",8,"","",8,2,1,"0.479039703377884",0
"3400",17127,"20250209.86805.243",1944,"","","",1,1,1,"","","","","","","","","","","",3,"2","","4","","8","","","","","","","","","","","","","","","Mein Bedrüfniss","100","","","","","999","","","","",98,8,5,3,5,9,8,5,6,5,3,9,3,10,3,5,5,5,4,3,1,4,"2","2","2","2","1","3","1","2","2","10","7","9","3","7","0","0","0","3","7","2","0","0","0","5","0","0","0","0","0","3","8","10","3","2",10,5,3,3,5,5,1,3,5,5,1,1,1,"0","0","0","","","","",5,0,"3","3","0","3","5","","","","","3","2","","","","","",0,"0","98","0",5,"5",0,4,0,"98","3",1,1,1,"1","4",51,7,"1","31",10,"3",1,"","",8,1,2,"0.909635615078001",0
"3401",17128,"20250209.89345.243",1983,"","","",1,2,1,"","","","","","","","","","","",2,"1","4","","","8","Changement du climat","305","","","","","","","999","","","","","","","","","","","","","","","","",7,5,9,5,4,8,7,9,9,9,6,6,6,3,4,2,3,2,2,5,3,2,"1","1","2","1","1","2","3","2","2","8","2","6","9","8","8","7","8","7","6","7","2","2","2","6","6","5","2","1","2","8","2","9","3","1",10,3,2,3,2,2,1,2,5,5,5,2,1,"0","","","0","0","","",3,2,"","","","","","0","","","","0","","0","0","0","","",0,"","","",5,"",5,5,5,"9","2",1,1,1,"1","5",51,3,"","33",10,"2",8,"","",6,1,2,"0.426502196708451",0
"3402",17129,"20250209.72141.243",2005,"","","",1,4,2,"0","1","0","0","0","0","0","0","0","0","0",16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98,98,98,98,98,98,98,98,98,98,98,98,98,5,8,8,8,8,8,8,8,8,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9,1,2,1,1,1,1,2,4,4,3,3,1,"0","","","0","0","","",1,1,"","","","","","0","","","","0","","0","0","0","","",0,"","","",3,"",0,1,0,"9","16",1,1,1,"1","2",32,3,"","33",10,"1",1,"","",98,3,1,"",1
"3403",17130,"20250209.82303.243",1960,"","","",2,3,2,"0","0","0","0","0","0","0","1","0","0","0",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,8,7,98,8,8,8,98,8,9,6,6,6,4,1,1,9,1,1,6,5,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,2,1,3,1,1,3,1,5,5,5,5,98,"0","","","0","2","","",0,0,"","","","","","0","","","","0","","5","1","1","","",0,"","","",5,"",0,5,0,"9","5",1,1,2,"","",40,7,"3","33",23,"2",2,"52","7",6,1,2,"1.77738150699481",0
"3404",17132,"20250209.71653.243",1958,"","","",1,1,1,"","","","","","","","","","","",1,"2","","4","","10","","","","","","","","","","","","","","","unser Wohlstand","304","","","","Konkurenzfähigkeit, sehr linke Ansichten","302","106","","","",9,6,7,2,5,8,5,8,3,2,9,2,0,9,2,3,5,2,6,6,1,6,"1","1","3","2","3","4","1","1","2","6","9","9","2","1","1","0","0","1","0","98","0","0","0","0","1","0","1","0","0","6","2","9","2","1",10,3,2,1,1,1,1,1,4,5,2,1,1,"0","0","0","","","","",0,1,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",4,"3",1,5,0,"8","1",1,1,1,"1","2",31,7,"3","32",10,"2",1,"","",7,3,2,"0.875800690671194",0
"3405",17135,"20250209.81614.243",1963,"","","",1,1,1,"","","","","","","","","","","",2,"3","","","8","9","","","","","","","","","","","","","","","","","","","","","","","","","",5,5,5,1,5,5,5,5,5,5,5,5,5,2,2,4,3,2,4,6,3,4,"2","2","2","2","2","3","3","2","3","4","4","4","5","5","3","2","5","2","2","2","3","1","4","1","3","2","1","1","0","5","4","5","3","1",10,2,4,2,4,3,5,3,4,5,5,3,3,"98","98","98","","","","",98,98,"98","98","98","98","98","","","","","98","98","","","","","",98,"98","98","98",98,"98",98,98,98,"8","2",1,2,2,"","",98,98,"","",10,"",8,"","",98,8,2,"0.438700970330887",0
"3406",17136,"20250209.84466.243",1991,"","","",2,4,2,"0","0","0","0","0","0","0","1","0","0","0",99,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98,98,98,5,98,98,98,98,98,98,98,98,98,5,5,4,9,6,4,3,9,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,1,2,1,1,1,3,1,3,1,1,4,1,"0","0","0","","","","",0,2,"0","0","0","0","0","","","","","0","0","","","","","",2,"0","0","0",0,"0",0,3,0,"8","2",1,1,2,"","",32,3,"","33",23,"8",2,"32","3",9,1,1,"2.04892945688437",0
"3407",17144,"20250209.88577.243",1967,"","","",2,2,1,"","","","","","","","","","","",2,"1","4","","","5","Wandel von Wirtschaft und Gessellschaft, um der Umweltzerstörung Einhalt zu gebieten.","300","","","","","","Verantwortung der älteren Generation  gegenüber der jüngeren Generation.","304","302","","","","","","","","","","","","","","","",5,5,6,8,4,9,5,6,5,9,4,5,8,3,1,1,1,2,2,6,5,2,"1","1","1","1","1","3","4","3","3","7","1","1","5","1","0","0","6","6","0","1","0","0","5","1","5","1","1","1","5","5","3","7","3","1",10,5,1,5,1,2,1,5,5,4,4,2,2,"0","0","2","","","","",5,0,"0","5","0","0","0","","","","","0","0","","","","","",0,"0","3","4",3,"4",0,5,0,"3","2",1,2,1,"1","4",52,3,"","33",22,"2",2,"60","3",14,1,2,"0.393630249967051",0
"3408",17148,"20250209.79535.243",1977,"","","",1,2,1,"","","","","","","","","","","",99,"1","2","","","7","réduire la pollution et préserver le climat.","300","305","","","","","","999","","","","","","","","","","","","","","","","",6,6,6,6,5,9,6,6,5,7,6,7,5,4,5,4,3,4,4,5,4,4,"2","1","1","2","1","2","3","2","3","3","2","0","3","2","2","1","0","0","1","1","0","0","0","0","1","1","1","1","2","4","1","8","3","2",10,4,1,4,1,2,2,3,5,5,3,1,1,"0","","","0","3","","",1,0,"","","","","","0","","","","0","","0","0","0","","",0,"","","",5,"",1,5,0,"98","11",1,2,2,"","",52,3,"","33",23,"2",1,"","",2,2,1,"0.255517162638329",0
"3409",17149,"20250209.88549.243",1971,"","","",2,2,1,"","","","","","","","","","","",5,"1","4","","","10","Auf freiwilliger Basis passiert nicht genug. Die Menschen sehen die Dringlichkeit nicht. Unser wohlstand darf nicht mehr nur auf Wachstum basieren. Die Wirtschaft muss umdenken. Die Politik soll Konsum und Verbrauch einschränken und regeln, damit der Planet nicht kollabiert.","200","203","300","304","","","Es müssen Zeichen gesetzt werden. Aktivist*innen, die für Veränderung des Systems auf die Strasse gehen, dürfen nicht als Verbrecher bestraft werden.","106","","","","","","","","","","","","","","","","",6,5,4,3,4,9,7,7,4,8,5,6,9,3,3,1,1,2,4,6,5,1,"1","1","1","1","1","2","3","2","3","8","8","3","2","8","9","8","5","8","8","2","0","0","3","7","4","1","5","4","1","7","5","6","2","1",10,5,1,1,1,1,5,1,5,3,1,5,1,"0","0","0","","","","",5,0,"0","0","0","0","0","","","","","0","0","","","","","",1,"0","0","0",2,"2",0,5,0,"98","5",1,1,1,"1","2",32,3,"","33",23,"1",2,"52","3",14,1,2,"0.887218781924172",0
"3410",17151,"20250209.80695.243",1953,"","","",1,1,1,"","","","","","","","","","","",2,"1","4","","","10","Konkrete Umsetzungsidden sind Mangelwaref - auch und gerade in der Schweiz. allgemeingehaltenen Abstimmungen stossen in der Regel auf offene Ohren. Wird es konkret, ist ""man dann rasch dagegen.","106","","","","","","Die Intitiative schien mir geeigent, um im Bereich Sorgfalt mit der Umwelt vorwärts zu machen. Umsomehr, als es sich bein Momitee um die Zukunft (junge Menschen) handelt.","300","302","","","","","","","","","","","","","","","",5,4,5,8,5,9,5,5,5,7,3,5,8,2,1,2,2,1,3,6,6,1,"1","1","1","1","1","4","3","3","3","10","2","7","3","7","1","1","7","3","0","0","0","5","0","1","2","5","7","5","0","10","8","9","2","1",10,5,1,1,5,1,5,1,3,5,2,1,1,"0","0","0","","","","",5,0,"0","0","0","5","0","","","","","0","0","","","","","",0,"0","0","5",5,"3",0,1,0,"98","2",1,1,1,"1","1",33,7,"3","32",21,"2",3,"","",7,1,2,"0.572217825635994",0
"3411",17152,"20250209.84124.243",1939,"","","",1,2,2,"0","1","0","0","0","0","0","0","0","0","0",4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,6,3,4,4,6,4,5,5,4,3,4,3,5,5,5,6,4,3,3,8,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,5,3,1,5,1,5,1,5,5,5,1,1,"0","0","0","","","","",5,3,"0","0","0","5","0","","","","","0","0","","","","","",3,"0","0","0",5,"5",2,5,2,"98","4",2,2,1,"1","1",21,3,"","33",10,"1",1,"","",7,1,2,"2.49221131083171",0
"3412",17153,"20250209.74687.243",1975,"","","",1,3,8,"","","","","","","","","","","",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,3,0,0,7,0,5,4,0,0,8,0,98,6,5,3,6,9,1,1,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,1,4,1,2,1,4,1,4,3,3,5,2,"98","98","98","","","","",98,1,"0","0","0","0","0","","","","","0","0","","","","","",3,"0","0","0",0,"0",2,3,3,"6","1",9,8,2,"","",98,3,"","32",10,"1",1,"","",98,2,1,"1.00753891471247",0
"3413",17155,"20250209.77048.243",2004,"","","",2,2,1,"","","","","","","","","","","",2,"1","2","","","4","Damit wir alle noch lange von der Welt profitieren können und sie schützen können müssen wir etwas drastisch verändern in unserem Lebensstil. Und die Initiative forderte Veränderungen und zwar bald.","301","304","302","","","","Sie hatte eine zeitliche Begrenzung, so weiss man es erfolgt wirklich in der nahen Zukunft.","100","","","","","","","","","","","","","","","","",10,10,9,5,5,10,10,6,6,8,7,9,8,4,3,2,2,2,3,2,3,5,"1","2","1","1","1","3","8","2","1","0","0","0","10","10","0","0","2","0","0","0","0","7","6","0","7","5","0","0","2","5","0","10","3","1",10,3,1,2,1,1,3,1,1,1,1,5,1,"0","0","0","","","","",2,2,"0","0","1","0","0","","","","","0","0","","","","","",1,"1","0","0",0,"0",0,0,0,"6","2",1,2,1,"2","2",33,6,"6","",10,"",4,"33","3",12,1,7,"0.600272299313021",0
"3414",17156,"20250209.74921.243",1981,"","","",1,2,1,"","","","","","","","","","","",1,"2","","2","","8","","","","","","","","","","","","","","","Die Vorlage war zu extrem","401","","","","","999","","","","",4,5,1,4,3,3,5,5,6,6,5,5,0,5,4,4,6,6,5,4,4,5,"1","2","1","2","2","3","2","2","3","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","8","0","8","4","1",5,1,5,1,1,2,1,1,5,2,1,1,1,"0","0","0","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",5,"0","0","0",1,"0",1,5,0,"2","1",1,1,2,"","",51,3,"","32",10,"1",1,"","",7,2,2,"0.662070068383953",0
"3415",17163,"20250209.78505.243",1955,"","","",1,4,2,"0","0","0","0","0","0","0","0","0","0","1",99,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98,98,98,98,98,98,98,98,98,98,98,98,98,98,9,9,9,9,9,9,9,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98,98,98,98,98,98,98,98,98,98,98,98,98,"98","98","98","","","","",98,98,"98","98","98","98","98","","","","","98","98","","","","","",98,"98","98","98",98,"98",98,98,98,"","18",9,8,8,"","",98,7,"7","",10,"",8,"","",98,3,2,"",1
"3416",17164,"20250209.72764.243",1977,"","","",1,1,1,"","","","","","","","","","","",16,"2","","4","","5","","","","","","","","","","","","","","","Die Vorlage war zu radikal. Durch die Vorlage hätte die Schweiz an Wettbewerbsvorteil eingebüsst.","401","302","","","","998","","","","",2,1,1,0,5,2,5,1,2,1,1,2,1,7,4,4,5,3,4,1,2,6,"1","1","2","2","2","1","1","2","3","5","4","1","4","4","4","0","1","1","1","0","0","1","0","1","0","1","0","0","0","5","0","5","4","1",10,5,3,4,3,5,4,3,4,4,4,2,2,"0","5","4","","","","",3,2,"4","2","1","2","0","","","","","4","5","","","","","",1,"1","1","1",1,"3",0,2,0,"98","1",1,1,1,"1","2",51,3,"","32",10,"1",3,"","",98,1,2,"0.801927860954931",0
"3417",17165,"20250209.78413.243",1963,"","","",1,1,1,"","","","","","","","","","","",1,"2","","4","","0","","","","","","","","","","","","","","","Schaden an der Wirtschaft","300","","","","Umweltschutz kann die Schweiz nicht alleine durchführen. Hier müssen europäische oder globale Lösungen gefunden werden.","201","202","","","",5,5,5,5,3,5,7,2,3,0,7,0,0,8,3,3,6,5,5,1,1,5,"1","1","2","2","2","4","1","1","2","7","7","5","4","2","2","2","6","2","2","4","5","3","0","2","5","5","5","1","1","8","5","8","2","1",10,4,4,1,4,4,3,2,4,4,4,3,2,"1","0","0","","","","",0,3,"0","0","0","4","4","","","","","0","0","","","","","",1,"0","0","0",1,"1",1,4,1,"98","1",1,1,1,"1","3",32,3,"","32",10,"2",1,"","",15,2,2,"0.79524454593838",0
"3418",17169,"20250209.89446.243",1948,"","","",1,2,1,"","","","","","","","","","","",16,"1","4","","","10","","999","","","","","","","999","","","","","","","","","","","","","","","","",10,98,98,6,98,6,98,98,98,98,6,98,0,7,6,8,9,6,8,6,1,6,"1","2","8","2","8","4","8","4","3","2","0","6","6","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","5","1",10,5,5,1,3,1,5,1,1,5,1,1,1,"0","0","0","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",5,"0","0","0",5,"1",0,0,0,"2","1",1,1,2,"","",32,7,"3","32",10,"2",1,"","",7,2,2,"0.656231846779509",0
"3419",17174,"20250209.75632.243",1990,"","","",2,2,2,"0","0","0","1","0","0","0","0","0","0","0",17,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,8,98,5,3,7,5,2,5,4,5,0,0,5,4,3,3,4,4,6,3,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,2,4,1,1,1,3,1,4,3,2,2,1,"0","0","0","","","","",3,0,"0","0","0","0","0","","","","","0","0","","","","","",5,"0","0","0",3,"2",0,3,0,"9","16",1,1,1,"1","2",51,3,"","32",10,"1",8,"","",5,1,1,"2.25556267379981",0
"3420",17177,"20250209.83644.243",1996,"","","",2,2,1,"","","","","","","","","","","",5,"1","3","","","5","Zukunft","302","","","","","","Kuhzunft!","302","","","","","","","","","","","","","","","","",7,7,4,2,5,10,5,6,5,10,9,10,5,5,5,2,8,3,3,6,1,1,"2","3","1","1","1","1","2","1","1","8","5","3","7","8","6","5","5","4","7","5","0","9","3","4","5","6","5","4","4","5","3","8","5","1",10,1,1,1,1,1,4,4,4,2,1,5,1,"0","0","4","","","","",0,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",3,"4",0,3,0,"11","5",1,1,1,"1","2",32,3,"","33",21,"2",2,"32","3",8,2,1,"0.986251813088306",0
"3421",17180,"20250209.71584.243",1969,"","","",1,2,1,"","","","","","","","","","","",2,"1","2","","","5","","999","","","","","","","999","","","","","","","","","","","","","","","","",6,6,5,5,4,8,6,7,4,5,5,4,4,2,4,3,3,3,3,4,2,4,"1","3","2","2","2","3","2","1","3","6","0","0","8","0","4","1","5","1","1","1","0","1","8","0","1","1","2","1","1","2","0","8","5","1",10,1,3,1,1,1,3,2,4,4,4,1,1,"0","0","0","","","","",1,1,"0","0","0","0","0","","","","","0","0","","","","","",1,"0","0","0",3,"1",1,1,1,"9","1",2,2,2,"","",32,3,"","33",10,"2",8,"","",9,1,2,"0.471201640515524",0
"3422",17182,"20250209.89439.243",1979,"","","",2,2,2,"0","0","0","0","0","0","0","1","0","0","0",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,2,6,0,2,6,4,7,6,3,6,8,0,8,6,3,2,6,3,3,2,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,1,1,1,1,1,4,1,5,2,1,5,1,"1","0","0","","","","",0,0,"5","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",1,"1",0,5,0,"6","1",2,2,2,"","",32,3,"","31",10,"1",3,"","",98,3,1,"1.76168452444835",0
"3423",17186,"20250209.74608.243",1990,"","","",1,3,2,"0","0","0","0","0","1","0","0","0","0","0",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,3,4,2,5,5,4,5,4,5,4,4,4,5,4,9,9,9,4,9,9,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,3,3,4,3,3,3,2,2,3,3,4,3,"1","1","2","","","","",1,3,"2","3","3","3","3","","","","","2","3","","","","","",4,"2","2","0",3,"2",2,2,2,"6","2",2,2,2,"","",32,3,"","33",10,"2",1,"","",6,2,1,"1.72372900542695",0
"3424",17187,"20250209.79254.243",1960,"","","",1,4,2,"0","1","0","0","0","0","0","0","0","0","0",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,5,3,2,5,8,5,5,5,4,0,2,0,5,5,4,5,5,3,1,5,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,3,3,1,2,3,3,3,3,4,3,3,3,"3","0","0","","","","",0,4,"0","0","0","0","0","","","","","0","0","","","","","",3,"0","0","0",4,"4",0,4,0,"2","1",1,2,1,"9","2",32,1,"","31",21,"1",8,"","",98,2,1,"2.47911403716177",0
"3425",17188,"20250209.76218.243",1969,"","","",1,2,1,"","","","","","","","","","","",6,"2","","3","","6","","","","","","","","","","","","","","","Zu viel Erwartungen","401","","","","","999","","","","",7,5,4,4,6,5,6,6,5,6,7,7,1,5,3,3,4,2,5,3,3,6,"2","8","2","1","3","2","2","2","2","0","3","3","9","0","2","2","0","0","1","5","0","0","0","2","5","1","5","2","2","5","5","8","3","1",6,1,1,1,2,1,1,1,5,4,3,2,1,"0","0","1","","","","",0,0,"0","3","0","0","0","","","","","1","0","","","","","",0,"0","98","98",3,"2",0,5,3,"8","6",2,2,1,"1","4",32,3,"","33",10,"1",1,"","",8,2,1,"0.885983086850823",0
"3426",17191,"20250209.71199.243",1939,"","","",2,3,1,"","","","","","","","","","","",1,"2","","4","","10","","","","","","","","","","","","","","","zu radikal","401","","","","","999","","","","",10,5,5,1,5,5,5,10,5,3,10,5,1,5,9,3,9,6,1,4,1,3,"1","1","1","1","2","3","1","1","2","10","98","10","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","98","5","1",8,98,98,98,98,98,98,98,5,5,98,98,98,"98","98","98","","","","",98,98,"98","98","98","98","98","","","","","98","98","","","","","",98,"98","98","98",98,"98",98,5,98,"9","1",2,2,1,"1","4",21,8,"8","",10,"",2,"22","98",2,2,2,"1.2140907169251",0
"3427",17193,"20250209.70925.243",2005,"","","",1,2,2,"0","0","0","0","0","0","0","1","0","0","0",1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10,8,10,4,6,5,8,7,10,3,10,8,0,7,1,6,4,6,3,9,9,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9,3,1,1,1,2,1,3,4,3,1,5,1,"0","0","0","","","","",1,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",2,"1",0,1,0,"11","1",1,1,1,"1","6",22,4,"","",10,"",4,"51","3",7,1,1,"2.3591091054204",0
"3428",17194,"20250209.87735.243",2001,"","","",2,2,2,"0","0","0","1","0","0","0","1","0","0","0",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,98,7,8,7,9,7,8,98,9,6,9,6,5,3,3,4,2,3,5,3,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8,1,2,1,1,1,2,1,4,3,3,3,4,"0","0","0","","","","",0,1,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",2,"2",0,3,3,"12","4",1,2,2,"","",52,6,"6","",10,"",4,"31","6",1,2,1,"1.47352182224549",0
"3429",17195,"20250209.80271.243",1982,"","","",2,2,1,"","","","","","","","","","","",9,"2","","2","","4","","","","","","","","","","","","","","","","999","","","","","999","","","","",6,7,6,4,4,6,6,3,4,6,3,6,7,5,3,2,5,3,3,6,2,1,"2","3","2","1","3","2","1","3","2","10","6","3","10","3","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","7","0","10","3","1",8,3,5,3,1,1,5,1,4,2,1,1,1,"0","0","0","","","","",1,1,"0","0","0","0","0","","","","","0","0","","","","","",5,"0","0","0",0,"0",0,3,0,"6","9",1,1,1,"1","2",32,3,"","33",23,"1",2,"51","3",13,1,2,"0.644675484867159",0
"3430",17196,"20250209.71681.243",1958,"","","",2,2,1,"","","","","","","","","","","",99,"2","","4","","10","","","","","","","","","","","","","","","Nicht zu Ende gedacht. zu grosse Illusion","401","404","","","","999","","","","",98,98,0,0,0,3,0,0,0,3,3,3,0,5,8,8,2,2,4,2,1,8,"1","1","1","1","1","4","1","1","2","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","98","3","1",10,1,1,1,1,1,1,1,1,2,1,1,1,"0","0","0","","","","",98,0,"0","0","0","0","0","","","","","0","0","","","","","",0,"0","0","0",1,"0",0,0,98,"","16",1,1,1,"1","2",32,7,"1","11",10,"1",3,"","",98,8,1,"0.697913579878419",0
"3431",17197,"20250209.89173.243",1962,"","","",2,2,1,"","","","","","","","","","","",9,"1","2","","","6","Gegengewicht auch wenn chancenlos, Wichtigkeit festhalten","107","200","","","","","","999","","","","","","","","","","","","","","","","",6,8,5,4,2,8,5,7,4,8,5,9,4,5,3,3,4,2,4,6,1,2,"2","3","1","1","1","3","2","2","1","6","0","8","8","0","0","0","8","4","5","0","0","0","8","5","5","7","2","1","4","5","2","8","4","1",7,3,2,1,2,3,5,2,5,5,3,3,3,"0","1","1","","","","",2,0,"0","0","0","0","0","","","","","0","1","","","","","",0,"0","1","0",5,"4",3,4,3,"9","4",1,1,1,"2","2",51,9,"3","33",21,"1",1,"","",6,1,1,"0.466970310052787",0
"3432",17199,"20250209.80452.243",1969,"","","",1,3,2,"0","0","0","0","1","0","0","0","0","0","0",3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,2,3,0,5,5,5,3,3,0,5,5,0,8,5,4,1,6,4,1,9,6,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,3,4,2,3,1,5,5,4,5,1,1,1,"2","0","1","","","","",1,1,"0","0","0","0","0","","","","","0","0","","","","","",1,"0","0","0",0,"0",0,1,0,"6","3",2,2,1,"2","5",51,3,"","32",10,"1",1,"","",11,2,2,"2.58304042089397",0
"3433",17201,"20250209.75511.243",1948,"","","",2,8,2,"0","1","0","0","0","0","0","0","0","0","0",16,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,98,6,9,9,9,9,9,9,9,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98,98,98,98,98,98,98,98,98,98,98,98,98,"98","98","98","","","","",98,98,"98","98","98","98","98","","","","","98","98","","","","","",98,"98","98","98",98,"98",98,98,98,"","18",9,8,8,"","",98,98,"","",98,"",8,"","",98,8,8,"3.73507175953148",0
