"CODERESP","SECURITYID","BIRTHYEARR","CONTROL1","CONTROL3","CONTROL3@","S11","POLINT","PART","NONVOTE_01","NONVOTE_02","NONVOTE_03","NONVOTE_04","NONVOTE_05","NONVOTE_06","NONVOTE_07","NONVOTE_08","NONVOTE_09","NONVOTE_10","NONVOTE_98","PARTY15","VOTE1","VOTE1A","VOTE1B","VOTE1C","REASON1ACC1","REASON1ACC1_01","REASON1ACC1_02","REASON1ACC1_03","REASON2ACC1","REASON2ACC1_01","REASON2ACC1_02","REASON2ACC1_03","REASON2ACC1_04","REASON1DEN1","REASON1DEN1_01","REASON1DEN1_02","REASON1DEN1_03","REASON2DEN1","REASON2DEN1_01","REASON2DEN1_02","IMPORTANCE1","VOTE2","VOTE2A","VOTE2B","VOTE2C","REASON1ACC2","REASON1ACC2_01","REASON1ACC2_02","REASON1ACC2_03","REASON2ACC2","REASON2ACC2_01","REASON2ACC2_02","REASON2ACC2_03","REASON1DEN2","REASON1DEN2_01","REASON1DEN2_02","REASON1DEN2_03","REASON1DEN2_04","REASON2DEN2","REASON2DEN2_01","REASON2DEN2_02","REASON2DEN2_03","REASON2DEN2_04","IMPORTANCE2","VOTE3","VOTE3A","VOTE3B","VOTE3C","REASON1ACC3","REASON1ACC3_01","REASON1ACC3_02","REASON1ACC3_03","REASON2ACC3","REASON2ACC3_01","REASON2ACC3_02","REASON2ACC3_03","REASON1DEN3","REASON1DEN3_01","REASON1DEN3_02","REASON1DEN3_03","REASON2DEN3","REASON2DEN3_01","REASON2DEN3_02","REASON2DEN3_03","IMPORTANCE3","TRUST_1","TRUST_2","TRUST_3","TRUST_4","TRUST_5","TRUST_7","TRUST_8","TRUST_9","TRUST_10","TRUST_11","TRUST_25","TRUST_30","TRUST_31","TRUST_43","TRUST_55","TRUST_56","TRUST_57","LRSP","VALUE1","VALUE2","VALUE3","VALUE4","VALUE5","VALUE6","VALUE7","VALUE8","VALUE9","VALUE10","VALUE11","VALUE12","VALUE13","VALUE14","VALUE15","VALUE16","DIFFICUL1","DECTIME1","ARGU1_1","ARGU1_2","ARGU1_3","ARGU1_4","ARGU1_5","ARGU1_6","ZUSATZEFD","DIFFICUL2","DECTIME2","ARGU2_1","ARGU2_2","ARGU2_3","ARGU2_4","ARGU2_5","ARGU2_6","DIFFICUL3","DECTIME3","ARGU3_1","ARGU3_2","ARGU3_3","ARGU3_4","ARGU3_5","ARGU3_6","ONLINE","MEDIAUSE_1","MEDIAUSE_2","MEDIAUSE_3","MEDIAUSE_4","MEDIAUSE_5","MEDIAUSE_6","MEDIAUSE_7","MEDIAUSE_8","MEDIAUSE_9","MEDIAUSE_10","MEDIAUSE_11","MEDIAUSE_12","MEDIAUSE_13","MEDIAUSE_14","MEDIAUSE_15","MEDIAUSE2_1","MEDIAUSE2_2","MEDIAUSE2_3","MEDIAUSE2_4","MEDIAUSE2_5","MEDIAUSE2_6","MEDIAUSE2_7","MEDIAUSE2_8","DISCUS","VOTEWIE","PART2","MEDKONS_1","MEDKONS_2","MEDKONS_3","MEDKONS_4","MEDKONS_5","MEDKONS_6","MEDKONS_7","MEDKONS_8","MEDKONS_9","MEDKONS_10","MEDKONS_11","MEDKONS_12","MEDNR_1","MEDNR_2","MEDNR_3","MEDNR_4","MEDNR_5","MEDNR_6","MEDNR_7","MEDNR_8","MEDNR_9","MEDNR_10","MEDNR_11","MEDNR_12","MEDNR_13","MEDNR_14","MEDNR_15","MEDNR_16","MEDNR_17","MEDNR_18","MEDNR_19","MEDNR_20","MEDNR_21","MEDNR_22","MEDNR_23","MEDNR_24","MEDNR_25","MEDNR_26","MEDNR_27","MEDNR_28","MEDNR_29","MEDNR_30","MEDNR_31","MEDNR_32","MEDNR_33","MEDNR_34","MEDHAUPT","PARTYA","CITIZENREPA","ORIGINPARENTS","CONFESSD","CONFESSR","CULT","EDUC","ACTI","ACTIPREV","S17JOBPOSITION","WORKLOAD","S17SECTOR","MAINEARNER","EDUCMAIN","ACTIMAIN","INCOME","INCOMEPRECARIAT","HABITAT","GEWVORL1","GEWVORL2","GEWVORL3"
15622,"20230618.64996.231",1960,,,"",2,2,1,,,,,,,,,,,,5,1,4,,,"In diesem Fall die Empfehlung.",95,,,"Empfehlung",95,,,,"",,,,"",,,4,1,4,,,"Wir müssen zu unserer Umwelt Sorge tragen.",42,,,"",99,,,"",,,,,"",,,,,10,1,4,,,"",99,,,"",,,,"",,,,"",,,,7,5,6,6,4,5,5,7,5,7,6,5,7,7,7,4,5,5,3,2,2,3,2,5,5,9,2,1,6,6,3,5,6,1,6,2,2,8,2,2,8,2,8,1,1,1,2,8,2,3,3,4,1,1,2,1,2,8,2,3,3,5,0,0,5,5,4,2,0,7,0,0,0,0,0,6,0,2,5,0,5,5,5,5,4,1,10,5,1,1,5,1,2,1,4,4,4,2,1,0,0,0,,,,,5,0,0,5,0,5,0,,,,,0,0,,,,,,0,0,0,0,4,3,0,5,0,8,2,1,1,1,1,2,33,3,,33,21,2,2,33,3,98,1,2,0.935555087109059,0.91174153667522,0.867971262811788
16150,"20230618.66388.231",1945,,,"",1,2,1,,,,,,,,,,,,4,1,4,,,"il est normal d'imposer les entreprises",31,,,"",99,,,,"",,,,"",,,5,2,,3,,"",,,,"",,,,"trop de frais (chauffage mazout à éliminer et à remplacer) isolation etc.",34,,,,"sommes 2 coproprietaires agés",59,,,,8,1,2,,,"",98,,,"",,,,"",,,,"",,,,98,8,5,2,0,1,8,0,5,5,0,0,5,0,5,0,98,4,5,3,2,6,2,3,3,6,5,2,4,4,1,1,6,4,6,2,2,2,2,2,3,2,3,8,1,1,4,4,4,2,1,8,8,8,8,8,8,8,8,8,2,6,4,9,5,2,2,0,0,10,0,0,0,0,0,0,98,98,98,98,98,98,98,98,2,2,10,5,1,1,1,1,1,1,5,5,1,1,1,0,,,0,0,,,5,0,,,,,,0,,,,0,,0,0,0,,,0,,,,5,,0,5,0,9,4,1,1,1,2,5,32,7,1,11,10,1,1,,,3,2,2,0.491383377668331,0.538089947246366,0.512803433330361
10052,"20230618.50127.231",1983,,,"",1,3,1,,,,,,,,,,,,1,1,4,,,"Ich will nicht, dass Unternehmen vom Ausland besteuert werden, wenn das Geld genau so gut in unsere eigene Kasse fliessen kann.",33,,,"Mehrheit von National- und Ständerat hat die Vorlage befürwortet.",95,,,,"",,,,"",,,0,1,4,,,"Ich bin dagegen, dass Verbrennungsmotoren verboten werden.",91,,,"National- und Ständerat haben für die Vorlage gestimmt.",95,,,"",,,,,"",,,,,4,2,,4,,"",,,,"",,,,"Für mich ist Corona vorbei. Ich finde es Zeit, weider zum Normalzustand zurückzukehren. Sollte es nochmal zu einer schlimmen Pandemie kommen, kann der Bundesrat ja wieder auf das Notrecht zurückgreifen.",23,,,"Ich fand viele der Covid-Massnahmen übertrieben und nutzlos (z.B. SwissCovid-App) und finde es unnötig, diese noch länger in der Hinterhand zu halten.",16,,,2,8,9,6,9,98,98,6,98,6,5,8,6,8,8,4,98,98,7,4,3,4,3,5,5,2,3,5,3,1,2,1,5,3,5,1,3,3,1,2,8,8,2,3,2,3,3,4,2,2,2,2,2,3,2,8,2,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,98,98,98,8,98,98,5,1,8,1,2,1,1,1,1,1,5,1,1,1,1,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,0,0,0,4,2,8,1,1,1,2,,,52,3,,33,10,2,1,,,10,1,1,0.350944918384735,0.452032939999797,0.377855075427876
14029,"20230618.60802.231",1993,,,"",2,2,1,,,,,,,,,,,,17,1,4,,,"Ich stimme immer ab und bin der Meinung, dass das auch jeder tun sollte, der die Möglichkeit dazu hat.",11,,,"Da die Mindestbesteuerung in unseren Nachbarländern bereits Tatsache ist bzw. umgesetzt wird, war für mich klar, dass wir da keine Wahl haben, da Grosskonzerne sowieso mehr Steuern bezahlen, schlimmstenfalls das Geld aber ins Ausland abwandern würde. Ausserdem sehe ich da keine Verschlechterung der Standortattraktivität, da im Ausland die gleichen Bedingungen gelten.",32,37,,,"",,,,"",,,4,1,4,,,"Wir befinden uns seit Jahren in einer Klimakrise und tun nichts dagegen! Diese Vorlage war ein erster, kleiner Schritt - auch wenn 2050 meiner Meinung nach zu spät ist. Von daher war von Anfang an klar, dass ich ja sagen werden (nein zu sagen, weil die Vorlage nicht weit genug geht, macht meiner Meinung nach noch weniger Sinn).",26,,,"",99,,,"",,,,,"",,,,,10,2,,4,,"",,,,"",,,,"Ich denke, dass wir Covid-19 grossmehrheitlich überstanden haben und verstehe nicht, warum deshalb das Gesetz verlängert werden müsste. Falls sich die Lage verschlimmert, hat der Bundesrat nach wie vor die Möglichkeit, mit Notrecht schnelle Entscheidungen zu treffen - in meinen Augen ist das die Lösung für Pandemien wie Covid-19.",23,,,"",99,,,9,7,7,6,4,7,6,6,5,8,8,7,7,7,6,5,2,7,3,2,2,1,2,4,3,3,3,1,3,6,3,8,9,1,2,1,2,2,2,2,2,2,4,1,1,1,1,2,2,4,3,4,1,1,2,3,3,2,1,2,3,4,3,2,10,0,0,1,4,0,0,3,0,0,10,0,3,1,1,0,3,5,1,9,3,1,10,1,2,1,1,1,5,1,3,3,1,5,2,0,0,0,,,,,0,1,0,0,0,0,0,,,,,0,0,,,,,,5,0,0,0,1,0,0,2,0,6,9,1,1,1,2,4,52,3,,33,21,2,3,,,7,1,1,0.450707351922684,0.475782485559423,0.364793750172872
10955,"20230618.52571.231",1989,,,"",1,2,1,,,,,,,,,,,,4,1,4,,,"Ich nehme grundsätzlich an Abstimmungen teil. Mit Rechten kommen Pflichten.",91,,,"",99,,,,"",,,,"",,,6,1,2,,,"Ich nehme grundsätzlich an Abstimmungen teil. Mit Rechten kommen Pflichten.",91,,,"",99,,,"",,,,,"",,,,,7,2,,3,,"",,,,"",,,,"Die Verordnung wurde ja schon bis Ende Jahr durch die Räte bestätigt. Mit der Annahme, wird es ja nur um 6Mt verlängert, also bis Mitte 2024.  Ich war während Covid immer für die Gesetze, jetzt ist es aber vorbei und aus meiner Sicht braucht es das nicht mehr. Bei der nächsten Pandemie muss sowieso situativ schauen, was es braucht und entsprechend Gesetze auflegen...",23,,,"",99,,,3,7,6,5,7,3,5,1,5,2,4,3,3,5,7,1,98,3,6,2,4,3,3,4,2,2,5,3,4,2,4,2,6,3,3,1,1,3,1,2,2,2,3,2,2,3,2,2,2,3,3,4,2,2,2,2,3,2,2,2,1,5,7,8,8,7,2,3,7,3,8,98,6,6,7,7,5,5,2,5,3,8,0,10,4,2,10,2,2,3,2,4,4,2,4,5,5,2,3,0,1,0,,,,,0,0,0,1,1,0,0,,,,,1,1,,,,,,0,1,0,2,3,3,0,3,0,9,4,1,1,1,1,6,52,3,,32,10,3,1,,,11,1,2,0.415546470142296,0.4037757955974,0.548653337127536
13538,"20230618.59433.231",1973,,,"",1,2,1,,,,,,,,,,,,9,1,4,,,"Ich finde es gut, dass in diesen Fällen globale Organisation wie die OECD in solchen Fragen unterstützt werden! Steuern (und andere wie ESG/CO2Ziele) sind wichtige Themen, bei denen wir auch solche Organisation unterstützen soll.",32,,,"",99,,,,"",,,,"",,,7,1,4,,,"",99,,,"",,,,"",,,,,"",,,,,7,1,4,,,"",99,,,"",,,,"",,,,"",,,,5,7,7,3,3,6,7,6,7,5,7,6,5,5,7,5,3,7,5,2,1,3,4,4,3,2,2,1,4,4,2,4,4,3,3,1,1,1,1,8,2,2,4,1,1,1,2,2,2,2,3,4,1,1,1,2,2,3,3,3,1,5,3,6,6,4,2,5,8,2,4,4,2,2,2,3,4,3,3,3,3,3,3,7,2,2,9,1,2,3,2,2,1,3,1,3,2,2,5,0,1,1,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,3,0,0,0,0,9,9,1,1,2,,,52,3,,33,10,1,1,,,15,1,2,0.466960724351547,0.39970173774392,0.401961418211531
13671,"20230618.59791.231",1985,,,"",2,2,1,,,,,,,,,,,,2,1,4,,,"Ich finde eine den finanziellen Verhältnissen entsprechende besteuerjng gerecht, auch von ausländischen Firmen in der Schweiz.",31,,,"",98,,,,"",,,,"",,,6,1,4,,,"Das Klima und der Schutz unseres Lebensraumes ist eines der wichtigsten Themen im Moment für mich.",42,,,"",99,,,"",,,,,"",,,,,10,1,4,,,"",99,,,"",,,,"",,,,"",,,,6,9,9,7,4,98,7,7,7,10,5,98,9,10,7,10,98,98,0,1,1,1,1,9,6,1,1,1,1,6,6,6,9,1,3,8,2,1,1,1,8,1,4,8,1,1,1,1,1,4,4,4,1,1,1,1,1,4,4,8,3,2,0,8,0,3,0,3,0,0,5,0,5,0,0,0,5,98,5,98,5,98,5,10,4,2,10,1,1,1,1,1,1,1,4,3,1,5,3,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,3,3,0,2,0,9,2,2,2,2,,,52,1,,12,21,1,2,52,1,15,1,2,0.420928286042795,0.392625359540985,0.409676529425443
14871,"20230618.63031.231",1954,,,"",1,2,1,,,,,,,,,,,,17,1,2,,,"Ich finde die Besteuerung richtig",41,,,"",99,,,,"",,,,"",,,5,2,,4,,"",,,,"",,,,"ich finde es muss nicht alles auf strom umgestellt werden",26,,,,"",99,,,,6,1,4,,,"",99,,,"",,,,"",,,,"",,,,7,7,6,6,8,5,6,5,6,4,4,5,7,6,8,3,5,6,7,3,5,5,3,5,2,2,4,3,4,2,2,2,5,2,5,2,2,2,2,2,3,2,2,3,1,2,3,3,2,2,2,3,1,1,2,2,2,2,2,2,3,5,5,6,6,5,5,98,2,2,5,1,5,1,1,6,5,2,5,1,4,6,3,6,3,2,10,5,98,3,3,2,2,2,4,3,2,2,2,5,0,1,,,,,0,2,0,5,0,1,1,,,,,0,0,,,,,,1,0,0,0,5,3,1,4,4,98,1,1,1,1,2,4,21,7,98,,10,,1,,,4,2,2,0.467242727590684,0.462903614688808,0.544315688114312
16321,"20230618.66808.231",1966,,,"",2,4,1,,,,,,,,,,,,3,1,8,,,"Ho letto i pro e i contro",14,,,"",98,,,,"",,,,"",,,5,1,4,,,"",99,,,"",,,,"",,,,,"",,,,,8,8,,,,"",,,,"",,,,"",,,,"",,,,98,6,8,6,2,8,6,6,8,5,8,5,8,9,6,6,98,8,5,1,6,1,1,6,1,6,1,1,1,1,1,1,1,1,6,2,2,2,1,3,2,2,2,1,2,2,1,3,1,8,2,3,2,2,2,2,3,2,2,3,1,0,0,0,10,0,0,0,8,0,0,0,0,1,0,8,8,0,1,0,0,6,0,10,4,1,10,1,1,1,1,1,5,1,1,5,5,3,1,,,,,,0,0,0,0,,,,,,,0,0,0,,,,,,0,0,5,,,,5,,0,0,0,6,3,2,2,2,,,32,1,,12,10,1,1,,,3,3,1,0.0606099034710441,0.0648435784530753,0.0665346671060957
14168,"20230618.61148.231",1981,,,"",2,2,1,,,,,,,,,,,,2,1,4,,,"Hintergrund Informationen",14,,,"",98,,,,"",,,,"",,,7,1,4,,,"Unsere Umwelt, unsere Kinder, unsere Welt",42,51,,"normaler Menschenverstand",12,,,"",,,,,"",,,,,8,1,4,,,"",99,,,"",,,,"",,,,"",,,,8,8,7,8,7,7,7,7,7,8,6,6,8,8,7,7,7,7,4,1,1,6,1,1,5,1,1,1,6,6,1,1,6,5,4,2,1,1,3,1,2,3,4,1,1,1,1,1,2,4,3,4,1,1,1,1,1,1,4,4,1,1,1,6,1,3,5,5,5,1,3,2,1,4,1,1,5,3,5,5,3,7,1,10,1,1,10,5,5,5,4,4,5,5,5,5,5,1,1,0,3,3,,,,,3,5,3,3,1,1,1,,,,,2,2,,,,,,5,2,2,0,2,3,3,1,1,98,2,1,1,1,1,1,32,3,,33,21,2,2,32,3,15,1,2,0.445717793022484,0.393765290121838,0.423680015693131
15207,"20230618.63862.231",1956,,,"",2,2,1,,,,,,,,,,,,5,1,4,,,"Harmonisierunf, Ausgleich",34,,,"Transparenz",41,,,,"",,,,"",,,8,1,4,,,"Es ist an der Zeit auch politisch Weichen zu stellen.",22,,,"Es ändert sich nichts, wenn man nur spricht man nichts tut. Es ist für mich klar, dass betr. Klima neue Wege gesucht und gegangen werden müssen.",25,,,"",,,,,"",,,,,9,2,,4,,"",,,,"",,,,"Die mittlerweile anerkannten Erkenntnisse betr. Covid sollten auch zu neuen Erkenntnissen bez. Massnahmen/polit. Regelungen führen. Es zeugt nicht von besonderer Intelligenz ein Gesetz zu bewahren, wenn nachträglich die Ursache/Basis für die seinerzeitige Regelung sich ändert.",23,,,"Erkennen der neuen anerkannten aktuellen Fakten zu Covid. Die Bewohner und Bewohnerinnen müssen daher und logischerweise in dieser Sache nicht vom Staat geschützt, resp. kontrolliert werden!",29,,,10,5,5,5,2,4,5,5,3,9,4,3,3,8,6,8,98,5,1,2,2,1,2,5,4,5,2,1,3,6,1,2,6,2,6,8,2,2,1,1,2,2,4,3,1,1,1,3,1,2,1,1,1,1,4,4,4,1,1,1,2,8,6,2,0,2,0,0,3,3,0,0,0,1,0,6,3,3,5,4,4,7,5,5,4,2,6,4,2,4,1,1,4,2,4,2,2,4,3,0,0,0,,,,,2,0,0,4,0,0,0,,,,,0,0,,,,,,0,0,0,0,0,0,0,3,0,8,5,1,1,1,1,2,33,7,3,32,10,1,1,,,3,2,2,0.449865060716466,0.467319625425594,0.446335030162109
10833,"20230618.52232.231",1961,,,"",1,2,1,,,,,,,,,,,,3,1,4,,,"Harmonisation fiscale internationale",34,,,"",99,,,,"",,,,"",,,9,2,,3,,"",,,,"",,,,"Lois inapplicables",16,,,,"Lois inutiles",16,,,,4,1,4,,,"",99,,,"",,,,"",,,,"",,,,7,6,6,6,5,6,8,3,8,8,7,3,7,9,9,5,7,5,8,1,1,2,2,5,1,6,3,1,5,1,6,9,6,9,2,1,1,1,2,2,2,2,4,2,2,3,2,3,8,2,2,3,8,1,2,2,1,2,3,3,3,2,7,0,7,7,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,8,0,8,4,1,4,3,3,2,1,2,3,1,5,5,1,1,98,0,,,2,0,,,1,2,,,,,,0,,,,1,,2,0,0,,,2,,,,5,,0,3,0,8,3,1,1,1,1,6,52,7,3,33,10,2,1,,,5,2,2,0.559647069372411,0.470603336357087,0.577810377441332
12466,"20230618.56536.231",1979,,,"",2,2,1,,,,,,,,,,,,2,1,4,,,"Grossunternehmen sollten weltweit die gleichen Gesetze und Regeln einhalten müssen.",32,,,"",99,,,,"",,,,"",,,6,1,4,,,"Der Klimaschutz sollte noch wesentlich mehr vorangetrieben werden. Ich finde, die Schweiz macht zu wenig. Sie könnte als kleines Land eine Vorreiterrolle einnehmen.",55,,,"",99,,,"",,,,,"",,,,,9,2,,2,,"",,,,"",,,,"",99,,,"",,,,4,9,8,6,7,5,8,8,6,8,7,3,7,9,7,9,98,6,2,2,1,1,1,1,4,4,2,1,2,4,4,5,6,1,2,1,1,2,1,2,3,2,4,1,1,1,1,2,2,2,3,3,2,3,2,2,3,1,3,2,3,7,7,7,9,2,0,0,6,2,0,4,0,0,0,0,2,2,2,1,0,6,0,8,2,1,9,3,2,2,1,1,4,2,5,4,3,3,1,0,0,0,,,,,1,1,0,1,0,0,0,,,,,0,0,,,,,,1,0,2,0,1,3,0,5,0,8,2,1,1,2,,,33,3,,33,21,2,1,,,11,2,2,0.253317900328746,0.223791372203469,0.221776699768234
15397,"20230618.64397.231",2002,,,"",1,2,1,,,,,,,,,,,,2,1,1,,,"Grosskonzerne find ich doof",31,,,"",99,,,,"",,,,"",,,2,1,4,,,"klima",43,,,"",99,,,"",,,,,"",,,,,10,2,,8,,"",,,,"",,,,"",99,,,"",,,,1,6,5,0,0,0,6,8,8,9,4,0,9,10,7,6,98,8,2,2,2,1,1,1,6,3,2,1,6,5,3,1,4,1,2,2,8,2,1,1,3,3,3,8,8,1,1,1,2,2,1,3,2,3,8,3,4,3,2,2,1,0,0,0,0,0,0,3,1,0,0,2,5,10,10,0,4,4,98,6,7,2,0,8,3,1,10,1,1,1,1,1,2,1,3,4,1,4,1,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,0,0,0,0,2,2,0,2,0,11,2,1,1,2,,,98,3,,98,10,8,1,,,98,2,1,0.833759666274175,0.812537209001377,1.28537032283405
10743,"20230618.52008.231",1972,,,"",1,2,1,,,,,,,,,,,,2,1,4,,,"Grosse Firmen werden zu wenig stark besteuert.",31,,,"Europäischer Standard.",32,,,,"",,,,"",,,5,1,4,,,"Wir müssen dringend etwas gegen Klimawandel tun.",45,,,"",99,,,"",,,,,"",,,,,8,2,,4,,"",,,,"",,,,"Diskriminierung von Ungeimpften ist nicht haltbar.",43,,,"Zeichensätzen dass man mit einigen Massnahmen während der Pandemie nicht einverstanden war.",22,,,8,4,5,5,6,3,6,7,3,8,3,4,4,7,5,7,5,4,4,1,4,2,2,3,5,3,2,1,4,6,3,4,5,1,3,8,1,2,2,1,2,2,4,2,1,1,2,2,2,4,4,3,1,1,2,4,4,1,1,2,3,9,8,8,0,3,5,2,8,2,5,1,0,1,0,0,6,2,3,98,1,8,8,7,3,1,10,5,1,2,3,1,2,2,5,5,1,1,1,0,0,0,,,,,5,0,0,5,0,5,0,,,,,0,0,,,,,,0,0,0,0,2,4,0,5,0,8,2,1,2,2,,,52,3,,33,22,3,3,,,9,1,1,0.220536461855774,0.229093178703383,0.218805941936176
16521,"20230618.67335.231",1969,,,"",2,2,1,,,,,,,,,,,,11,1,2,,,"Grosse Firmen sollen genug besteuert werden",31,,,"",99,,,,"",,,,"",,,6,1,4,,,"Wir müssen jetzt handeln",45,,,"",99,,,"",,,,,"",,,,,9,3,,,4,"",,,,"",,,,"",,,,"",,,,0,8,8,6,5,0,8,6,3,6,0,0,4,8,4,5,98,0,2,8,8,1,1,8,6,8,4,1,6,6,1,8,8,1,6,1,3,2,2,2,8,1,3,1,1,1,1,2,2,4,3,4,2,3,8,8,8,8,2,2,1,0,0,0,10,0,0,8,8,0,0,0,0,0,0,0,5,5,0,0,0,5,0,10,4,1,10,1,5,1,1,1,5,1,1,1,1,1,1,0,0,0,,,,,0,5,0,0,0,0,0,,,,,0,0,,,,,,5,0,0,2,0,0,0,0,0,6,11,1,1,2,,,32,9,3,32,21,1,1,,,4,1,1,0.789169018700334,0.769081568493938,0.824180050843433
14656,"20230618.62464.231",1988,,,"",1,2,1,,,,,,,,,,,,1,1,4,,,"Gleichheit, keine Steueroasen",32,,,"",99,,,,"",,,,"",,,6,2,,4,,"",,,,"",,,,"alles wird teurer, ich muss massive Investitionen tätigen dafür",31,,,,"meiner Ansicht nach ist die Stromproduktion überhaupt nicht ökologisch",26,,,,2,2,,4,,"",,,,"",,,,"Das Gesundheitswesen will immer mehr Geld",39,,,"",99,,,2,9,9,6,2,8,9,3,3,2,9,6,9,6,9,0,0,9,9,5,5,5,2,5,2,3,4,3,4,3,2,1,6,2,5,2,3,2,2,1,3,2,3,2,1,1,4,4,4,1,1,3,1,2,2,3,3,2,1,2,3,6,0,3,10,3,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,0,10,3,1,10,2,4,1,1,1,4,1,5,3,2,1,1,0,0,0,,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,4,0,0,0,2,2,2,5,3,2,1,1,1,2,,,32,3,,33,10,1,3,,,10,1,2,2.04155616971601,1.94453677209093,1.833326333971
14915,"20230618.63129.231",1964,,,"",1,2,1,,,,,,,,,,,,4,1,8,,,"Gleiche Voraussetzungen",32,,,"",99,,,,"",,,,"",,,4,1,4,,,"Eine Änderung auslösen",25,,,"Dass wir uns es leisten müssen und können",45,30,,"",,,,,"",,,,,5,2,,4,,"",,,,"",,,,"",99,,,"",,,,4,8,2,3,1,2,6,1,2,4,2,3,3,4,6,2,1,98,6,3,2,4,5,5,3,3,2,1,5,6,1,1,6,3,3,2,2,2,1,1,3,1,4,2,2,2,1,2,2,4,3,4,1,2,4,4,3,1,1,1,2,6,1,2,4,0,0,0,0,1,0,1,0,0,8,0,5,0,0,5,0,1,0,8,4,1,5,5,1,1,3,1,3,1,3,4,1,1,1,0,1,0,,,,,5,0,0,0,1,1,0,,,,,0,0,,,,,,0,0,0,0,5,4,0,2,2,98,4,1,1,8,,,40,3,,32,10,2,1,,,8,1,2,0.320094736388915,0.315480588540334,0.474398145422713
11777,"20230618.54702.231",1956,,,"",2,1,1,,,,,,,,,,,,5,1,4,,,"Gleich lange Spiesse, mehr Gerechtigkeit",41,,,"",99,,,,"",,,,"",,,3,1,4,,,"Umwelt schützen, nicht ausbeuten.",42,,,"Die letzte Abstimmung, CO2 Abgaben wurde abgelehnt, hier hoffte ich wenigstens das sollte angenommen werden.",90,,,"",,,,,"",,,,,10,2,,4,,"",,,,"",,,,"Covid ist nicht die Pest vom Mitelalter. Covid-Massnahmen dagegen waren sehr schlimm. Alte im Altersheim wurden weggesperrt und konnten 2 Jahre keine ganzen Gesichter mehr sehen. Kein Ablesen am Mund. Vereinsamung und Demenz waren die Folgen.",55,,,"Zertifikatpflicht, obwohl unlogisch. Mit und ohne Impfung bekam fast Jede und Jeder Covid.",26,,,10,5,5,2,0,0,2,5,0,7,0,0,2,7,5,5,5,0,3,5,1,1,5,5,6,4,5,5,5,3,3,1,6,1,5,2,2,1,3,2,2,2,3,3,1,1,1,2,2,2,2,2,1,1,3,2,3,1,1,1,3,10,7,0,10,7,6,7,0,10,7,98,0,7,7,10,3,3,5,3,5,3,5,7,2,1,10,5,4,3,1,1,4,1,4,1,4,4,3,0,0,0,,,,,5,4,2,5,0,0,0,,,,,0,0,,,,,,4,0,0,1,0,0,0,5,0,98,5,1,1,1,1,1,21,7,3,33,21,1,1,,,8,1,1,0.435691868906594,1.15977314070274,0.343248361355976
